,neighbourhood_group, mean_price,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,new_price
38802,Manhattan,191.8804664723032,42823357,"High Rise 2 Bdr Apt with Balcony, amazing WTC view",22188152,Yvette,Battery Park City,40.70854,-74.01654,Entire home/apt,187,30,0,,,3,179,18700
38803,Manhattan,191.8804664723032,42826037,"Entire, sunny apartment with views to River",1276028,Marcia,Harlem,40.82733,-73.94964,Entire home/apt,140,7,0,,,3,295,14000
38804,Manhattan,191.8804664723032,42827034,Historic Harlem Renaissance Residence,341089565,Frederick,Harlem,40.80417,-73.95268,Private room,50,1,0,,,1,0,5000
38805,Manhattan,191.8804664723032,42829622,Modern Village Oversized Loft,683230,Thomas,Greenwich Village,40.73413,-73.99717,Entire home/apt,345,30,0,,,4,180,34500
38806,Manhattan,191.8804664723032,42830066,Amazing 1 BD on the upper west side!,107566983,Liran,Upper West Side,40.79085,-73.97722,Entire home/apt,145,4,0,,,1,74,14500
38807,Manhattan,191.8804664723032,42830099,Hotel Hugo,300800542,Hotel Hugo,SoHo,40.72638,-74.00885,Hotel room,0,1,0,,,1,0,0
38808,Manhattan,191.8804664723032,42831027,Washington Heights Private Room!,191735529,Jenna,Washington Heights,40.843,-73.9388,Private room,40,1,0,,,1,229,4000
38809,Manhattan,191.8804664723032,42833091,"Fully Furnished 4 Bedroom, 2 Bathroom",324925727,Aditi,SoHo,40.72168,-73.99902,Entire home/apt,433,30,0,,,14,252,43300
38810,Manhattan,191.8804664723032,42835727,The Murray King Executive,61391963,Corporate Housing,Kips Bay,40.74448,-73.97895,Entire home/apt,79,30,2,2020-07-31,1.25,118,212,7900
38811,Manhattan,191.8804664723032,42835766,"Huge, Stunning Apt-private roof & lots of plants",13325584,Robert,East Village,40.72993,-73.9862,Private room,125,1,0,,,2,365,12500
38812,Manhattan,191.8804664723032,42835790,The Grand Executive,61391963,Corporate Housing,Murray Hill,40.74988,-73.97724,Entire home/apt,117,30,1,2020-06-15,0.48,118,213,11700
38813,Manhattan,191.8804664723032,42836326,"Stylist and BIG 2 BED, Comfi 5 min walk to SOHO!",52530902,Antonia,Lower East Side,40.71927,-73.98932,Entire home/apt,250,30,5,2020-03-21,0.94,1,90,25000
38814,Manhattan,191.8804664723032,42840536,"A quiet, private, convenient uptown manhattan apt",70164346,Laura,East Harlem,40.78955,-73.94739,Entire home/apt,165,4,1,2020-04-27,0.27,3,31,16500
38815,Manhattan,191.8804664723032,42842897,Large Gramercy apartment in a great location,6060700,Kevin,Gramercy,40.73668,-73.97921,Private room,60,14,0,,,1,350,6000
38816,Manhattan,191.8804664723032,42850072,Private Room in a Good location in Manhattan,211190004,Arthur,East Harlem,40.79296,-73.93907,Private room,80,1,0,,,1,179,8000
38817,Manhattan,191.8804664723032,42851131,Upper West Side Apt in great price!,34562247,Gal,Upper West Side,40.79295,-73.97727,Entire home/apt,130,1,0,,,1,0,13000
38818,Manhattan,191.8804664723032,42856062,Huge and practice private Room.,46722604,V,Harlem,40.81776,-73.93635,Private room,65,2,1,2020-03-16,0.19,1,90,6500
38819,Manhattan,191.8804664723032,42856438,"138 Bowery, Studio Apartment",269293827,138 Bowery,Little Italy,40.71996,-73.99593,Private room,999,1,0,,,4,1,99900
38820,Manhattan,191.8804664723032,42859850,"138 Bowery, One Bedroom Apartment",269293827,138 Bowery,Chinatown,40.71851,-73.99583,Private room,999,1,0,,,4,1,99900
38821,Manhattan,191.8804664723032,42859992,Huge downtown Manhattan apt private outdoor space,3969570,V,Financial District,40.70446,-74.00867,Entire home/apt,500,7,0,,,1,363,50000
38822,Manhattan,191.8804664723032,42863825,NYC Hideaway,337618552,Brendan,Midtown,40.76232,-73.97316,Entire home/apt,190,1,0,,,1,365,19000
38823,Manhattan,191.8804664723032,42868646,"Smart SoHo Studio near the subway, by Blueground",107434423,Blueground,SoHo,40.72385,-74.00201,Entire home/apt,188,30,0,,,249,186,18800
38824,Manhattan,191.8804664723032,42868661,"Cozy Hell's Kitchen 1BR w/ Pool, Gym, Doorman, nr. Subway, by Blueground",107434423,Blueground,Hell's Kitchen,40.76057,-73.99668,Entire home/apt,279,30,0,,,249,14,27900
38825,Manhattan,191.8804664723032,42873070,"very sunny Apartment!!

12 Minute to Times Square",47993495,Mama,East Harlem,40.78787,-73.94112,Entire home/apt,90,2,1,2020-03-15,0.19,1,224,9000
38826,Manhattan,191.8804664723032,42875438,The best of NYC at your Doorstep,10387309,Jason,Midtown,40.76607,-73.98043,Private room,349,3,0,,,1,157,34900
38827,Manhattan,191.8804664723032,42876407,"Cozy, Luxury, Modern Stone Chelsea Apartment",177727829,Alberto,Chelsea,40.74241,-74.00195,Entire home/apt,259,1,0,,,1,180,25900
38828,Manhattan,191.8804664723032,42878484,Furnished studio in Upper East Side - Manhattan,6984951,Zain,Upper East Side,40.77867,-73.94883,Entire home/apt,79,45,0,,,1,319,7900
38829,Manhattan,191.8804664723032,42878514,Amazing UES 2 Bed w/ Laundry and Doorman  #6134,113723310,MyNyHousing,Upper East Side,40.77208,-73.9504,Entire home/apt,150,29,2,2020-08-05,0.91,36,344,15000
38830,Manhattan,191.8804664723032,42878855,East Village 2 Bedroom Prime location 3,340799243,Jennifer,East Village,40.72907,-73.98139,Entire home/apt,250,29,0,,,1,180,25000
38831,Manhattan,191.8804664723032,42882214,Bedroom for 2 in Times Square (Private Bathroom),211196034,Jon,Hell's Kitchen,40.75819,-73.99632,Private room,86,2,0,,,3,45,8600
38832,Manhattan,191.8804664723032,42882334,Lovely 4 Bd Apt in Midtown!,285727534,Karishma,Nolita,40.72013,-73.99439,Entire home/apt,301,30,0,,,28,365,30100
38833,Manhattan,191.8804664723032,42888442,Cozy UES 2 Bed  w/ Laundry and Doorman #6131,113723310,MyNyHousing,Upper East Side,40.77209,-73.9521,Entire home/apt,150,29,1,2020-08-08,1.0,36,290,15000
38834,Manhattan,191.8804664723032,42890032,"Spacious Furnished 3 Bd  in Soho, Private Terrace!",285727534,Karishma,Nolita,40.72076,-73.99548,Entire home/apt,465,30,0,,,28,365,46500
38835,Manhattan,191.8804664723032,42890135,Beautiful Studio in Soho! Very Bright and Sunny!!,285727534,Karishma,Nolita,40.72039,-73.99506,Entire home/apt,180,30,0,,,28,365,18000
38836,Manhattan,191.8804664723032,42890276,Bright and Sunny Studio in Soho!!,285727534,Karishma,Nolita,40.72063,-73.99548,Entire home/apt,180,30,0,,,28,365,18000
38837,Manhattan,191.8804664723032,42890528,Harlem hangout,199598151,Stephen,Harlem,40.82813,-73.94203,Private room,40,1,0,,,1,0,4000
38838,Manhattan,191.8804664723032,42890680,NYC Best Location Minutes to Times Square!,258247777,Claudio,Harlem,40.81484,-73.94634,Private room,35,5,2,2020-06-13,0.63,7,214,3500
38839,Manhattan,191.8804664723032,42891018,Beautiful West Village Apartment,11849741,Gabrielle,West Village,40.73717,-74.00269,Entire home/apt,188,3,0,,,1,365,18800
38840,Manhattan,191.8804664723032,42893370,Lovely 1 Bedroom in the Epicenter of Chelsea,292243384,Arielle Ann,Chelsea,40.74017,-74.00098,Entire home/apt,199,2,0,,,1,365,19900
38841,Manhattan,191.8804664723032,42903046,Stunning Priv room in LES+Elevatorbuilding,338178255,Helen & Mark,Lower East Side,40.71945,-73.9814,Private room,70,5,1,2020-04-19,0.25,3,0,7000
38842,Manhattan,191.8804664723032,42903136,Amazing Priv room in Prime Lower East Village,338178255,Helen & Mark,Lower East Side,40.71889,-73.98307,Private room,70,5,0,,,3,0,7000
38843,Manhattan,191.8804664723032,42904223,Wyndham Midtown 45,341642953,Dale,Midtown,40.75284,-73.97229,Private room,600,3,0,,,1,90,60000
38844,Manhattan,191.8804664723032,42904618,紧急降价亏本罗岛Octagon转租！,253640919,思铨,Roosevelt Island,40.76932,-73.94364,Private room,50,30,0,,,1,0,5000
38845,Manhattan,191.8804664723032,42904989,Cozy 1 Bedroom Soho/Village,23792039,Hale,Greenwich Village,40.72861,-73.99962,Entire home/apt,140,3,3,2020-07-05,1.11,1,161,14000
38846,Manhattan,191.8804664723032,42910898,2 bedrooms in Midtown Manhattan Apartment!,74131341,Namju,Theater District,40.7626,-73.98443,Entire home/apt,126,5,0,,,2,0,12600
38847,Manhattan,191.8804664723032,42912074,Home is where the heart is.,282769227,Renaldo,Inwood,40.86289,-73.92893,Private room,40,1,0,,,2,180,4000
38848,Manhattan,191.8804664723032,42912675,LONG STAYS WELCOME/Two BDR APT/ Little Italy/Soho,308295004,Claudio,Little Italy,40.71966,-73.99565,Entire home/apt,173,2,0,,,1,180,17300
38849,Manhattan,191.8804664723032,42913200,LONG STAYS WELCOME Spacious APT by Penn station,308736652,Jen,Chelsea,40.75012,-73.99592,Entire home/apt,251,1,1,2020-06-16,0.48,1,180,25100
38850,Manhattan,191.8804664723032,42915255,Cozy room in Manhattan!,104017874,Edonis,East Harlem,40.79924,-73.94186,Private room,40,10,2,2020-05-12,0.52,2,0,4000
38851,Manhattan,191.8804664723032,42915649,LONG STAYS apartment close to Penn Station,308808867,Mike,Chelsea,40.75115,-73.99773,Entire home/apt,113,2,2,2020-07-31,0.82,1,157,11300
38852,Manhattan,191.8804664723032,42921971,Modern Manhattan Highrise Apt w/ W/D,23485989,Justin,Midtown,40.74218,-73.98423,Entire home/apt,83,30,1,2020-05-31,0.39,1,0,8300
38853,Manhattan,191.8804664723032,42922954,Times Square Private room with Pool and Gym,206451695,Vanessa,Hell's Kitchen,40.76122,-73.99836,Private room,99,3,0,,,6,169,9900
38854,Manhattan,191.8804664723032,42923015,Prime Location TimesSquare Room W.private bathroom,206451695,Vanessa,Hell's Kitchen,40.76131,-73.99882,Private room,110,2,0,,,6,161,11000
38855,Manhattan,191.8804664723032,42924798,Private room available near Columbia University,62558247,Ayah,Harlem,40.80562,-73.95665,Private room,28,10,1,2020-05-30,0.38,1,0,2800
38856,Manhattan,191.8804664723032,42925669,Amazing UES 1 Bed w/ Laundry and Doorman #6132,113723310,MyNyHousing,Upper East Side,40.77271,-73.95029,Entire home/apt,120,29,0,,,36,356,12000
38857,Manhattan,191.8804664723032,42927825,Chic & Spacious SoHa One Bedroom Apartment! #10334,314410176,Kady,Harlem,40.80583,-73.95176,Entire home/apt,105,30,1,2020-06-01,0.38,3,290,10500
38858,Manhattan,191.8804664723032,42928127,"Comfortable studio, best location, fully equipped",311983353,Daniel,Hell's Kitchen,40.76225,-73.98721,Entire home/apt,129,30,0,,,1,44,12900
38859,Manhattan,191.8804664723032,42929138,3 Bedroom Luxury Apt. Clean & Great Location!,11951664,Jack And Sara,Hell's Kitchen,40.75842,-73.99248,Entire home/apt,80,10,4,2020-07-31,0.78,3,0,8000
38860,Manhattan,191.8804664723032,42932470,Times Square True NY Style Bedroom !,103229285,Adam,Hell's Kitchen,40.75988,-73.99125,Private room,55,60,0,,,1,90,5500
38861,Manhattan,191.8804664723032,42936203,Water View Apartment in Battery Park City,14435895,Kim,Battery Park City,40.71001,-74.01815,Entire home/apt,120,30,0,,,1,358,12000
38862,Manhattan,191.8804664723032,42937945,CLEAN / MODERN WITH PRIVATE OUTDOOR TERRACE,46178020,Eleanor,Chelsea,40.74063,-73.99436,Private room,89,20,0,,,1,173,8900
38863,Manhattan,191.8804664723032,42938172,2br Lower East Side Artist Loft in Prime Location,16044489,Charlie,Chinatown,40.71434,-73.99255,Entire home/apt,130,2,0,,,1,42,13000
38864,Manhattan,191.8804664723032,42938323,"Ideal Kips Bay 1BR w/ Doorman, Elevator, Gym, by Blueground",107434423,Blueground,Kips Bay,40.7416,-73.97859,Entire home/apt,197,30,0,,,249,328,19700
38865,Manhattan,191.8804664723032,42942837,Beautiful Livingroom office with Balcony.,126304003,Rifka,Upper West Side,40.78671,-73.9724,Private room,200,1,0,,,5,361,20000
38866,Manhattan,191.8804664723032,42943732,Office in a private townhouse.,126304003,Rifka,Upper West Side,40.78697,-73.97245,Private room,200,1,0,,,5,365,20000
38867,Manhattan,191.8804664723032,42944196,Private room in a recently furnished apartment,52618690,Pedro,Morningside Heights,40.81509,-73.95827,Private room,60,4,0,,,1,0,6000
38868,Manhattan,191.8804664723032,42944241,OVERSIZED SUN-FLOODED STUDIO IN SUGAR HILL,24583865,Rebecca,Harlem,40.82749,-73.94484,Entire home/apt,95,30,0,,,1,0,9500
38869,Manhattan,191.8804664723032,42944264,Office in Townhouse.,126304003,Rifka,Upper West Side,40.78742,-73.97384,Private room,200,1,0,,,5,365,20000
38870,Manhattan,191.8804664723032,42950259,Beautiful apartment in the heart of Manhattan,326399571,Marcella,Hell's Kitchen,40.75906,-73.99165,Entire home/apt,120,20,0,,,1,0,12000
38871,Manhattan,191.8804664723032,42951841,Cozy & Clean Uptown Apartment! Discounted,341969980,Cass,Harlem,40.80426,-73.95487,Entire home/apt,76,3,0,,,1,155,7600
38872,Manhattan,191.8804664723032,42952137,Private Bedroom in Southstreet Seaport,62211530,Marina,Financial District,40.70776,-74.00094,Private room,80,2,0,,,1,180,8000
38873,Manhattan,191.8804664723032,42953217,Newly renovated 3 Bedrooms apartment,332071536,Francois,Nolita,40.722,-73.99483,Entire home/apt,348,30,0,,,9,365,34800
38874,Manhattan,191.8804664723032,42953275,Amazing apartment on the Upper East Side,332288925,Bozhidar,Upper East Side,40.77991,-73.94741,Private room,70,4,0,,,1,89,7000
38875,Manhattan,191.8804664723032,42953466,75% OFF - 2 Bedroom Apt in the Heart of Chelsea,150199731,David,Chelsea,40.7429,-74.00086,Entire home/apt,115,7,4,2020-07-12,0.94,2,183,11500
38876,Manhattan,191.8804664723032,42953635,Amazing Location Prince St 3 BR!,332071536,Francois,Nolita,40.72225,-73.99453,Entire home/apt,344,30,0,,,9,365,34400
38877,Manhattan,191.8804664723032,42953705,Sunny Cute 2 BR Nolita <3,332071536,Francois,Nolita,40.72412,-73.99534,Entire home/apt,289,30,0,,,9,365,28900
38878,Manhattan,191.8804664723032,42953755,Sunny Cute 2 BR Apartment Classic NYC!,332071536,Francois,Nolita,40.72398,-73.99377,Entire home/apt,289,30,0,,,9,365,28900
38879,Manhattan,191.8804664723032,42953922,75% OFF - Super Clean 2 Bedroom Chelsea Apartment,269987340,Nick,Chelsea,40.74042,-73.99805,Entire home/apt,99,3,2,2020-07-31,1.76,1,69,9900
38880,Manhattan,191.8804664723032,42954306,Bright&cozy studio in the heart of east village,595591,Donatella,East Village,40.72332,-73.98813,Entire home/apt,90,10,0,,,1,69,9000
38881,Manhattan,191.8804664723032,42954423,LARGE 2 BEDROOM 2 BATHROOM APARTMENT WITH  W/D,131083549,Brian,Greenwich Village,40.73367,-73.99783,Entire home/apt,194,7,5,2020-05-29,1.08,1,71,19400
38882,Manhattan,191.8804664723032,42954798,Simple Manhattan room with lots of natural light.,137358866,Kaz,Harlem,40.81133,-73.94422,Private room,34,28,0,,,138,338,3400
38883,Manhattan,191.8804664723032,42954820,Large studio near Times Square,193877,Andy,Hell's Kitchen,40.7571,-73.99081,Entire home/apt,123,30,0,,,1,0,12300
38884,Manhattan,191.8804664723032,42961532,Chelsea #2  floor through  1800sqf,57761801,Michael,Chelsea,40.74594,-74.00574,Entire home/apt,450,30,0,,,1,365,45000
38885,Manhattan,191.8804664723032,42962370,Spacious apartment in Manhattan close to park,140961117,Christine & Ben,Harlem,40.81549,-73.94416,Entire home/apt,145,30,0,,,10,365,14500
38886,Manhattan,191.8804664723032,42965775,Bright and Clean 2 Bed near LES and East Village,1142839,Rick,East Village,40.72156,-73.97775,Entire home/apt,125,10,0,,,1,0,12500
38887,Manhattan,191.8804664723032,42966348,BIG XL STUDIO WEST VILLAGE - UNBEATABLE LOCATION,296353622,Jeff,West Village,40.73059,-74.00303,Entire home/apt,114,5,0,,,3,337,11400
38888,Manhattan,191.8804664723032,42970160,"Cozy, Comfy, Sweet Harlem!",24800102,Kevin,East Harlem,40.79576,-73.93924,Entire home/apt,58,1,6,2020-07-11,1.31,1,365,5800
38889,Manhattan,191.8804664723032,42972333,Clean & Private Studio | Work Remote w/ Desk | GLS,30283594,Global Luxury Suites,Hell's Kitchen,40.76215,-73.99944,Entire home/apt,158,30,0,,,51,364,15800
38890,Manhattan,191.8804664723032,42972677,Bright Studio | Work Desk & WiFi | Midtown West,30283594,Global Luxury Suites,Hell's Kitchen,40.76232,-73.99928,Entire home/apt,149,30,0,,,51,364,14900
38891,Manhattan,191.8804664723032,42973201,Elegant private room in upper east side,17347121,Mike,Upper East Side,40.77214,-73.95355,Private room,99,1,1,2020-07-01,0.64,1,44,9900
38892,Manhattan,191.8804664723032,42973804,NYC Upper West Large studio,149090450,Julia,Hell's Kitchen,40.77031,-73.99082,Entire home/apt,69,7,0,,,1,0,6900
38893,Manhattan,191.8804664723032,42974078,Stunning 3 BR Apartment,342139982,Darina,Nolita,40.72228,-73.99605,Entire home/apt,238,30,0,,,9,87,23800
38894,Manhattan,191.8804664723032,42974357,Beautiful King size bedroom with East River view,342142296,Lilia,Upper East Side,40.76813,-73.95705,Private room,200,1,0,,,1,179,20000
38895,Manhattan,191.8804664723032,42974620,Sunny Room in the heart of Manhattan,339170908,Mireille,Midtown,40.75643,-73.96665,Private room,60,5,1,2020-07-03,0.67,2,34,6000
38896,Manhattan,191.8804664723032,42975049,"Spacious, comfortable apt in great neighborhood",342147019,Zaheer,Upper West Side,40.79403,-73.96822,Entire home/apt,119,1,0,,,1,0,11900
38897,Manhattan,191.8804664723032,42975131,Luxury apartment for short stay,342147522,May,Hell's Kitchen,40.75966,-73.99482,Private room,80,1,0,,,1,0,8000
38898,Manhattan,191.8804664723032,42978030,Charming West Village Townhouse,192536691,Jennybenny1,West Village,40.73674,-73.9992,Entire home/apt,240,28,0,,,1,177,24000
38899,Manhattan,191.8804664723032,42978999,Private Room in Shared Apartment Midtown East,6059621,Adelma,Midtown,40.75227,-73.96858,Private room,110,14,0,,,3,364,11000
38900,Manhattan,191.8804664723032,42979532,136 W 88 Apt 8R,321216811,Jonathan,Upper West Side,40.78905,-73.97319,Entire home/apt,88,30,0,,,4,173,8800
38901,Manhattan,191.8804664723032,42981740,Luxury large apartment 1B1B at mima,231054333,Jessie,Hell's Kitchen,40.76021,-73.99737,Entire home/apt,118,7,0,,,1,0,11800
38902,Manhattan,191.8804664723032,42982053,Cozy room in downtown Manhattan,11787449,Dwarmis,Two Bridges,40.71134,-73.99583,Private room,65,1,0,,,1,164,6500
38903,Manhattan,191.8804664723032,42982616,"Large, True 1-Bed w/Balcony and Great Kitchen",7409877,Michael,Chinatown,40.71684,-73.99181,Entire home/apt,140,60,1,2020-06-13,0.45,1,124,14000
38904,Manhattan,191.8804664723032,42982910,BIG XL STUDIO IN WEST VILLAGE,296353622,Jeff,West Village,40.73158,-74.002,Entire home/apt,110,15,1,2020-07-06,0.71,3,337,11000
38905,Manhattan,191.8804664723032,42986899,Entire studio at Downtown Manhattan,275978809,Sophie,Two Bridges,40.7119,-73.99475,Entire home/apt,64,1,1,2020-06-27,0.59,4,130,6400
38906,Manhattan,191.8804664723032,42987447,Clean Beautiful New apartment renovated in 2019,334163301,Soya,Inwood,40.86546,-73.92209,Private room,29,30,0,,,83,33,2900
38907,Manhattan,191.8804664723032,42987493,Clean Beautiful New apartment renovated in 2019,334163301,Soya,Inwood,40.86581,-73.92236,Private room,31,30,0,,,83,31,3100
38908,Manhattan,191.8804664723032,42987588,Everything is New. Rare New apartment in Manhattan,334163301,Soya,Inwood,40.86425,-73.92222,Private room,38,30,1,2020-05-22,0.34,83,50,3800
38909,Manhattan,191.8804664723032,42989102,1 Bedroom in Harlem for the summer,4373926,Sebastian,Harlem,40.83018,-73.94652,Entire home/apt,55,31,0,,,2,73,5500
38910,Manhattan,191.8804664723032,42989213,Cozy private room 5 blocks from Central Park!,80262218,Laila,Upper East Side,40.77056,-73.9547,Private room,50,5,1,2020-05-19,0.33,2,350,5000
38911,Manhattan,191.8804664723032,42991741,Lovely 2BR 1 Bath near central park,330366896,Orly,Upper West Side,40.79333,-73.96779,Entire home/apt,140,30,0,,,5,353,14000
38912,Manhattan,191.8804664723032,42992059,Duplex Loft in the Heart of Tribeca!,342305485,Jordan,Tribeca,40.71997,-74.00493,Entire home/apt,500,30,0,,,1,365,50000
38913,Manhattan,191.8804664723032,42994330,Deluxe 1BR | Washer/Dryer| Hell's Kitchen/Midtown,30283594,Global Luxury Suites,Hell's Kitchen,40.76102,-73.99953,Entire home/apt,159,30,0,,,51,0,15900
38914,Manhattan,191.8804664723032,42995799,Deluxe 1BR | Work from Home | Clean & Private |GLS,30283594,Global Luxury Suites,Hell's Kitchen,40.76253,-73.99937,Entire home/apt,211,30,0,,,51,364,21100
38915,Manhattan,191.8804664723032,42996549,Spacious 2BR Deluxe | Ideal for Traveling Nurses,30283594,Global Luxury Suites,Hell's Kitchen,40.76109,-73.99836,Entire home/apt,399,30,0,,,51,0,39900
38916,Manhattan,191.8804664723032,42996551,Spacious Midtown 2BR | Desk | Washer/Dryer | GLS,30283594,Global Luxury Suites,Hell's Kitchen,40.76234,-73.99941,Entire home/apt,399,30,0,,,51,342,39900
38917,Manhattan,191.8804664723032,42997858,Your NYC Home! #10335,314410176,Kady,Harlem,40.80607,-73.95005,Entire home/apt,105,30,1,2020-06-04,0.41,3,349,10500
38918,Manhattan,191.8804664723032,42999026,Luxury Apartment with 3 rooms 2 bathrooms,20891994,Sanjay,Hell's Kitchen,40.7567,-73.99233,Entire home/apt,600,29,0,,,2,365,60000
38919,Manhattan,191.8804664723032,42999798,An amazing 1 bdr apt next to The Met opera.,23376733,Paul,Upper West Side,40.77423,-73.98407,Entire home/apt,150,238,0,,,1,270,15000
38920,Manhattan,191.8804664723032,42999903,Bright FLEX Room in Financial District,337489786,Elli,Financial District,40.70651,-74.00895,Private room,50,30,0,,,1,0,5000
38921,Manhattan,191.8804664723032,43008963,Heart of Soho. 3 Bedroom Apartment,342139982,Darina,Nolita,40.72139,-73.99542,Entire home/apt,348,30,0,,,9,358,34800
38922,Manhattan,191.8804664723032,43008966,Sunny 3 br Apartment in SOHO,342139982,Darina,Nolita,40.7213,-73.99457,Private room,62,30,0,,,9,349,6200
38923,Manhattan,191.8804664723032,43009586,Bedroom in the West Village,48959656,Mariano,West Village,40.73236,-74.00561,Private room,75,4,0,,,1,168,7500
38924,Manhattan,191.8804664723032,43009776,brand new studio apartment in East Manhattan,140744254,Hee Joon,Roosevelt Island,40.76129,-73.94997,Entire home/apt,126,8,0,,,2,154,12600
38925,Manhattan,191.8804664723032,43010130,Serenity in the City,41107744,Brittany,Washington Heights,40.85645,-73.93039,Entire home/apt,86,2,2,2020-08-03,2.0,1,139,8600
38926,Manhattan,191.8804664723032,43011035,Fully Furnished - Sunny 3 Bedroom,342139982,Darina,Nolita,40.72218,-73.9959,Entire home/apt,238,30,0,,,9,358,23800
38927,Manhattan,191.8804664723032,43011517,Brand new studio apt at east Manhattan,140744254,Hee Joon,Roosevelt Island,40.76259,-73.95038,Entire home/apt,126,8,1,2020-07-02,0.65,2,333,12600
38928,Manhattan,191.8804664723032,43012087,Spacious 2 Bedroom in the Upper East Side,3627786,Giorgio,Upper East Side,40.76604,-73.95813,Entire home/apt,300,2,0,,,1,362,30000
38929,Manhattan,191.8804664723032,43012245,3 Bedroom 2 Bath Luxury Apartment,20891994,Sanjay,Murray Hill,40.74831,-73.97272,Entire home/apt,450,25,0,,,2,363,45000
38930,Manhattan,191.8804664723032,43014791,Great room in a quiet house,22823937,Elisa,Harlem,40.82836,-73.94583,Private room,33,30,0,,,1,44,3300
38931,Manhattan,191.8804664723032,43020116,Convenient 2 BD in the Upper East Side,342446907,Sasha,Upper East Side,40.76522,-73.95627,Entire home/apt,120,7,1,2020-07-07,0.75,1,0,12000
38932,Manhattan,191.8804664723032,43020409,STAY NEAR CENTRAL PARK & TIME SQUARE!,173083297,La Quinta Central Park,Upper West Side,40.77674,-73.97662,Private room,93,1,21,2020-08-11,5.83,2,254,9300
38933,Manhattan,191.8804664723032,43021419,UES apartment,240853514,Nathan,Upper East Side,40.77197,-73.95595,Entire home/apt,94,1,1,2020-05-31,0.39,1,0,9400
38934,Manhattan,191.8804664723032,43021708,Beautiful Room in 4 br Sunny Apartment,342139982,Darina,Nolita,40.7228,-73.99556,Private room,62,30,0,,,9,349,6200
38935,Manhattan,191.8804664723032,43021855,Furnished Studio  UES,52267166,Mehmet,Upper East Side,40.7785,-73.94817,Entire home/apt,65,15,0,,,2,44,6500
38936,Manhattan,191.8804664723032,43022394,Fully furnished room in amazing apt with terrace.,342139982,Darina,Nolita,40.72226,-73.99564,Private room,81,30,0,,,9,349,8100
38937,Manhattan,191.8804664723032,43022644,Amazing Room in SOHO,342139982,Darina,Nolita,40.72119,-73.99523,Private room,62,30,0,,,9,349,6200
38938,Manhattan,191.8804664723032,43023204,Artsy Master Bedroom in East Village 东村文艺风主卧,24423704,Luna,Stuyvesant Town,40.73244,-73.97951,Private room,68,28,0,,,1,16,6800
38939,Manhattan,191.8804664723032,43024753,"Sunny, Private bedroom next to Mt. Sinai hospital",16638178,Liliana,East Harlem,40.79083,-73.94944,Private room,70,1,0,,,1,89,7000
38940,Manhattan,191.8804664723032,43033010,Quiet apartment to work remotely,35127141,Nick,Washington Heights,40.84536,-73.93822,Private room,40,30,0,,,1,83,4000
38941,Manhattan,191.8804664723032,43033637,"Chic, modern, clean studio in the heart of Noho.",114851446,Julie,NoHo,40.72571,-73.99259,Entire home/apt,119,29,0,,,1,0,11900
38942,Manhattan,191.8804664723032,43034073,Furnished Rental 3 Bedroom with Terrace,342139982,Darina,Nolita,40.72165,-73.9943,Private room,389,30,0,,,9,358,38900
38943,Manhattan,191.8804664723032,43034137,"Furnished 3 Bedroom, 1.5 Bath Apartment",342139982,Darina,Nolita,40.72229,-73.99522,Private room,74,30,0,,,9,349,7400
38944,Manhattan,191.8804664723032,43035347,,163489663,Noelene,Hell's Kitchen,40.76161,-73.99926,Entire home/apt,118,5,1,2020-04-19,0.25,1,0,11800
38945,Manhattan,191.8804664723032,43036661,"Your own room in a spacious, sunny 3BR! #10296B",213618380,Carol,Lower East Side,40.7193,-73.982,Private room,105,30,0,,,5,365,10500
38946,Manhattan,191.8804664723032,43036729,"Your own room in a spacious, sunny 3BR! #10296C",213618380,Carol,Lower East Side,40.71785,-73.98408,Private room,105,30,0,,,5,365,10500
38947,Manhattan,191.8804664723032,43043180,Clean Beautiful New apartment renovated in 2019,204704622,Momoyo,Inwood,40.86582,-73.92242,Private room,31,30,0,,,72,31,3100
38948,Manhattan,191.8804664723032,43043331,Everything is New. Rare New apartment in Manhattan,204704622,Momoyo,Inwood,40.86612,-73.92221,Private room,31,30,0,,,72,31,3100
38949,Manhattan,191.8804664723032,43043928,Large Bedroom & Living FULL Renovation in 2019,204704622,Momoyo,Inwood,40.86419,-73.92321,Private room,39,30,0,,,72,30,3900
38950,Manhattan,191.8804664723032,43044060,New Renovate in 2019 & Everything is New,204704622,Momoyo,Inwood,40.86606,-73.92162,Private room,38,30,0,,,72,30,3800
38951,Manhattan,191.8804664723032,43044132,Private half bath in Manhattan NEW construction,204704622,Momoyo,Inwood,40.86564,-73.92219,Private room,42,30,0,,,72,34,4200
38952,Manhattan,191.8804664723032,43044144,"Charming, peaceful Harlem artist apartment!!!",13667779,Miriam,Harlem,40.82295,-73.93822,Entire home/apt,75,5,1,2020-07-31,1.0,4,51,7500
38953,Manhattan,191.8804664723032,43044712,"Huge, Light Filled 1 BR on the Upper West Side",300967145,Michael And Vivian,Morningside Heights,40.81534,-73.95922,Entire home/apt,135,30,2,2020-08-06,0.77,1,132,13500
